TimeStamp,Left_Pupil_Diameter,Right_Pupil_Diameter
4451931071,4.29730200,5.18980400
4451939402,4.26655600,5.18945300
4451947734,4.33355700,5.22764600
4451956066,4.31675700,5.15399200
4451964397,4.29425000,5.16259800
4451972729,4.32585100,5.12298600
4451981060,4.32429500,5.23222400
4451989392,4.34773300,5.22531100
4451997723,4.33634900,5.21325700
4452006055,4.26170300,5.18479900
4452014386,4.24012800,5.14697300
4452022718,4.27778600,5.02885400
4452031049,4.29713400,5.16574100
4452039381,4.34469600,5.15747100
4452047712,4.30304000,5.24839800
4452056044,4.34783900,5.24900800
4452064375,4.33329800,5.18881200
4452072707,4.28816200,5.13259900
4452081038,4.36415100,5.22894300
4452089370,4.36628700,5.09054600
4452097701,4.32281500,5.10972600
4452106033,4.38571200,5.22914100
4452114364,4.33198500,5.16206400
4452122696,4.30911300,5.14209000
4452131028,4.31045500,5.19511400
4452139359,4.25495900,5.28006000
4452147691,4.21104400,5.18298300
4452156022,4.20314000,5.20330800
4452164354,4.23924300,5.18631000
4452172685,4.25659200,5.17424000
4452181017,4.23553500,5.17402600
4452189348,4.25849900,5.17419400
4452197680,4.30746500,5.18643200
4452206011,4.35678100,5.18722500
4452214343,4.28442400,5.11244200
4452222674,4.27105700,5.16526800
4452231006,4.29527300,5.18762200
4452239337,4.28511000,5.17634600
4452247669,4.29632600,5.17976400
4452256000,4.23994400,5.15980500
4452264332,4.27973900,5.15864600
4452272663,4.30168200,5.19601400
4452280995,4.36389200,5.24704000
4452289327,4.28074600,5.16761800
4452297658,4.26104700,5.16052200
4452305990,4.29301500,5.15284700
4452314321,4.30299400,5.18025200
4452322653,4.28436300,5.18801900
4452330984,4.28996300,5.23700000
4452339316,4.31031800,5.26092500
4452347647,4.22987400,5.36245700
4452355979,4.33238200,5.42318700
4452364310,4.32511900,5.42083700
4452372642,4.34903000,5.43530300
4452380973,4.37971500,5.46637000
4452389305,4.45495600,5.50407400
4452397636,4.37365700,5.49548300
4452405968,4.38472000,5.45047000
4452414299,4.40774500,5.45929000
4452422631,4.36396800,5.53471400
4452430962,4.41706800,5.48713700
4452439294,4.44158900,5.52647400
4452447625,4.37768600,5.51686100
4452455957,4.30687000,5.46124300
4452464289,4.29937700,5.50952100
4452472620,4.25988800,5.52195700
4452480952,4.28976400,5.49623100
4452489283,4.26319900,5.60594200
4452497615,4.27500900,5.49565100
4452505946,4.22869900,5.55461100
4452514278,4.25912500,5.55648800
4452522609,4.23240700,5.56558200
4452530941,4.21722400,5.55345200
4452539272,4.23480200,5.51826500
4452547604,4.26945500,5.52510100
4452555935,4.31897000,5.50814800
4452564267,4.28028900,5.49459800
4452572598,4.28938300,5.47430400
4452580930,4.29530300,5.50802600
4452589261,4.29017600,5.42149400
4452597593,4.21983300,5.49082900
4452605924,4.21554600,5.50946000
4452614256,4.26991300,5.52607700
4452622588,4.25265500,5.53527800
4452630919,4.25224300,5.44171100
4452639251,4.22340400,5.43328900
4452647582,4.44538900,5.50436400
4452655914,4.34013400,5.46559100
4452664245,4.43127400,5.54208400
4452672577,4.41304000,5.53170800
4452680908,4.39263900,5.52026400
4452689240,4.40910300,5.53073100
4452697571,4.38760400,5.62426800
4452705903,4.40007000,5.49424700
4452714234,4.41969300,5.54631000
4452722566,4.35530100,5.58786000
4452730897,4.28294400,5.53854400
4452739229,4.24325600,5.56230200
4452747560,4.28915400,5.49485800
4452755892,4.25611900,5.57952900
4452764223,4.28653000,5.59040800
4452772555,4.29257200,5.54093900
4452780886,4.28314200,5.56961100
4452789218,4.35244800,5.49710100
4452797550,4.32592800,5.58813500
4452805881,4.33567800,5.58120700
4452814213,4.32412700,5.66790800
4452822544,4.33473200,5.69584700
4452830876,4.31434600,5.59402500
4452839207,4.34448200,5.56549100
4452847539,4.31752000,5.68479900
4452855870,4.32833900,5.69726600
4452864202,4.29702800,5.66288800
4452872533,4.21585100,5.59640500
4452880865,4.40869100,5.66156000
4452889196,4.24391200,5.59704600
4452897528,4.24545300,5.60017400
4452905859,4.24659700,5.67477400
4452914191,4.24926800,5.71879600
4452922522,4.27276600,5.66822800
4452930854,4.31044000,5.66952500
4452939185,4.25592000,5.65174900
4452947517,4.28901700,5.65454100
4452955849,4.26586900,5.70901500
4452964180,4.23602300,5.63533000
4452972512,4.31300400,5.68150300
4452980843,4.21147200,5.79425000
4452989175,4.26562500,5.62890600
4452997506,4.30470300,5.72412100
4453005838,4.28462200,5.69761700
4453014169,4.26132200,5.64079300
4453022501,4.07121300,5.65737900
4453030832,4.18232700,5.62237500
4453039164,4.13978600,5.40989700
4453047495,4.05618300,5.39117400
4453055827,3.97552500,5.36863700
4453064158,4.00085400,5.34512300
4453072490,4.01246600,5.38244600
4453080821,4.02058400,5.36340300
4453089153,3.97142000,5.36689800
4453097484,4.01142900,5.33805800
4453105816,3.97804300,5.34622200
4453114147,3.97302200,5.39386000
4453122479,3.99957300,5.30867000
4453130811,4.00933800,5.27058400
4453139142,4.00253300,5.27264400
4453147474,4.00833100,5.32960500
4453155805,3.98254400,5.34338400
4453164137,3.94270300,5.24914600
4453172468,3.93446400,5.35041800
4453180800,3.92643700,5.27746600
4453189131,4.00007600,5.32058700
4453197463,4.05104100,5.51617400
4453205794,4.03428600,5.39430200
4453214126,4.06152300,5.37977600
4453222457,4.00830100,5.34191900
4453230789,4.05084200,5.33979800
4453239120,3.99757400,5.35931400
4453247452,4.03836100,5.40017700
4453255783,3.98982200,5.38694800
4453264115,4.00087000,5.41369600
4453272446,3.97818000,5.34246800
4453280778,3.97782900,5.35546900
4453289110,4.00523400,5.43652300
